

Inverses and integers in base Phi
(54)base   E  021210.000010210121210201102100002010102!3, diff = 0
(55)base   E  100001.001202100101021121101012000211022!3, diff = 0
(56)base   E  100011.001202100101021121101012000211022!3, diff = 0
(57)base   E  100021.001202100101021121101012000211022!3, diff = 0
(58)base   E  100101.202101201101200120021020101211102!3, diff = 0
(59)base   E  100111.202101201101200120021020101211102!3, diff = 0
(60)base   E  100121.202101201101200120021020101211102!3, diff = 0
(61)base   E  100202.112101010000012012021202110111202!3, diff = 0
(62)base   E  101000.000121011100101121020101211212002!3, diff = 0
(63)base   E  101010.000121011100101121020101211212002!3, diff = 0
(64)base   E  101020.00012101110010112102010121121201!3, diff = 0
(65)base   E  101100.20102011210020211121120210102001!3, diff = 0
(66)base   E  101110.20102011210020211121120210102001!3, diff = 0
(67)base   E  101120.20102011210020211121120210102001!3, diff = 0
(68)base   E  101201.11101212011202000010200001110111!3, diff = 0
(69)base   E  101211.11101212011202000010200001110111!3, diff = 0
(70)base   E  102001.12101001012021102021000110120101!3, diff = 0
(71)base   E  102011.12101001012021102021000110120101!3, diff = 0
(72)base   E  102021.12101001012021102021000110120101!3, diff = 0
(73)base   E  102102.10121000200002012101000011101011!3, diff = 0
(74)base   E  102112.10121000200002012101000011101011!3, diff = 0
(75)base   E  110000.20210210211001012010021110212101!3, diff = 0
...
(125)base   E  202010.00110011112010010211121000001101!3, diff = 0
(126)base   E  202020.00110011112010010211121000001101!3, diff = 0
(127)base   E  202100.20200000000120101201000120020101!3, diff = 0
(128)base   E  202110.2020000000012010120100012002011!3, diff = 0
(129)base   E  202120.2020000000012010120100012002001!3, diff = 0
(130)base   E  210001.2111121100120021121002100112101!3, diff = 0
(131)base   E  210011.2111121100120021121002100112101!3, diff = 0
(132)base   E  210021.2111121100120021121002100112101!3, diff = 0
(133)base   E  210102.1211112020100211111202021201121!3, diff = 0
(134)base   E  210112.1211112020100211111202021201121!3, diff = 0
(135)base   E  210200.2001112100021112101002002011101!3, diff = 0
(136)base   E  210210.2001112100021112101002002011101!3, diff = 0
(137)base   E  211000.2101020012110101012101111202111!3, diff = 0
(138)base   E  211010.2101020012110101012101111202111!3, diff = 0
(139)base   E  211020.2101020012110101012101111202111!3, diff = 0
(140)base   E  211101.120101101002101111112102100112!3, diff = 0
(141)base   E  211111.120101101002101111112102100112!3, diff = 0
(142)base   E  211121.120101101002101111112102100112!3, diff = 0
(143)base   E  211202.1010101211112020110021000010101!3, diff = 0
(144)base   E  211212.1010101211112020110021000010101!3, diff = 0
(145)base   E  212002.1110002110202020120210110021001!3, diff = 0
(146)base   E  212012.1110002110202020120210110021001!3, diff = 0
(147)base   E  212100.1120000000210211212001100111011!3, diff = 0
(148)base   E  212110.1120000000210211212001100111011!3, diff = 0
(149)base   E  212120.1120000000210211212001100111011!3, diff = 0
(150)base   E  220001.1211121101021012001011212000211!3, diff = 0
(151)base   E  220011.1211121101021012001011212000211!3, diff = 0
(152)base   E  220021.1211121101021012001011212000211!3, diff = 0
(153)base   E  220102.1020212011212011210012011111021!3, diff = 0
(154)base   E  220112.1020212011212011210012011111021!3, diff = 0
(155)base   E  220200.1101112101000111000110021211011!3, diff = 0
(156)base   E  220210.1101112101000111000110021211011!3, diff = 0
(157)base   E  221000.1201020020102020112010120200021!3, diff = 0
(158)base   E  221010.1201020020102020112010120200021!3, diff = 0
(159)base   E  221020.1201020020102020112010120200021!3, diff = 0
(160)base   E  221101.1010111001210110200012101000201!3, diff = 0
(161)base   E  221111.1010111001210110200012101000201!3, diff = 0
(162)base   E  221121.1010111001210110200012101000201!3, diff = 0
(163)base   E  221202.0110101212020101210001010201101!3, diff = 0
(164)base   E  !300000.1110020202102010001112012002021!3, diff = 0
(165)base   E  !300010.1110020202102010001112012002021!3, diff = 0


Inverses and integers in base E^2
(1/1)base E^2   000010.000000000000000003!8, diff = 0
(1/2)base E^2   000003.507134470715423117!8, diff = 0
(1/3)base E^2   000002.3306111670001450566!8, diff = 0
(1/4)base E^2   000001.6166107141513263026!8, diff = 0
(1/5)base E^2   000001.3365656443040405533!8, diff = 0
(1/6)base E^2   000001.1516221355111206113!8, diff = 0
(1/7)base E^2   000001.0301640055164102603!8, diff = 0
(1/8)base E^2   000000.6605104365404365273!8, diff = 0
(1/9)base E^2   000000.6034454666314653404!8, diff = 0
(1/10)base E^2  000000.5326663206011563621!8, diff = 0
(1/11)base E^2  000000.4706352344345435144!8, diff = 0
(1/12)base E^2  000000.4403312516420360724!8, diff = 0
(1/13)base E^2  000000.413362556710541171!8, diff = 0
(1/14)base E^2  000000.3645640641643520041!8, diff = 0
(1/15)base E^2  000000.3452570550201103454!8, diff = 0
(1/16)base E^2  000000.3302415347004330643!8, diff = 0
(1/17)base E^2  000000.31411525330603704356!8, diff = 0
(1/18)base E^2  000000.30160066464431332706!8, diff = 0
(1/19)base E^2  000000.26324715662267152246!8, diff = 0
(1/20)base E^2  000000.25265105354664440506!8, diff = 0
(1/21)base E^2  000000.24313303013310524106!8, diff = 0
(1/22)base E^2  000000.23407242345041250106!8, diff = 0
(1/23)base E^2  000000.22544713464665531506!8, diff = 0
(1/24)base E^2  000000.22015206430500136676!8, diff = 0
(1/25)base E^2  000000.21246051065543042546!8, diff = 0
(1/26)base E^2  000000.20532525014713235446!8, diff = 0
(1/27)base E^2  000000.20114026145711120426!8, diff = 0
(1/28)base E^2  000000.17010226102264460146!8, diff = 0
(1/29)base E^2  000000.16362416025145343006!8, diff = 0
(1/30)base E^2  000000.16031330236105345106!8, diff = 0
(1/31)base E^2  000000.15444054660527064046!8, diff = 0
(1/32)base E^2  000000.15143610152072111136!8, diff = 0
(1/33)base E^2  000000.14612221726301630213!8, diff = 0
(1/34)base E^2  000000.1433620003706720306!8, diff = 0
(1/35)base E^2  000000.14100626612060503053!8, diff = 0
(1/36)base E^2  000000.13602071725307070023!8, diff = 0
(1/37)base E^2  000000.13356563006571643163!8, diff = 0
(1/38)base E^2  000000.13150152332335060253!8, diff = 0
(1/39)base E^2  000000.12703132551650102163!8, diff = 0
(1/40)base E^2  000000.1251047170434423126!8, diff = 0

integers
(1)base   E^2   000010.000000000000000003!8, diff = 0
(2)base   E^2   000020.000000000000000007!8, diff = 0
(3)base   E^2   000030.000000000000000007!8, diff = 0
(4)base   E^2   000040.00000000000000001!8, diff = 0
(5)base   E^2   000050.00000000000000001!8, diff = 0
(6)base   E^2   000060.00000000000000001!8, diff = 0
(7)base   E^2   000070.00000000000000001!8, diff = 0
(8)base   E^2   000104.35653446714513613!8, diff = 0
(9)base   E^2   000114.35653446714513633!8, diff = 0
(10)base   E^2  000124.35653446714513633!8, diff = 0
(11)base   E^2  000134.35653446714513633!8, diff = 0
(12)base   E^2  000144.35653446714513633!8, diff = 0
(13)base   E^2  000154.35653446714513633!8, diff = 0
(14)base   E^2  000164.35653446714513633!8, diff = 0
(15)base   E^2  000201.45247056654647023!8, diff = 0
(16)base   E^2  000211.45247056654647037!8, diff = 0
(17)base   E^2  000221.45247056654647117!8, diff = 0
(18)base   E^2  000231.45247056654647117!8, diff = 0
(19)base   E^2  000241.45247056654647117!8, diff = 0
(20)base   E^2  000251.45247056654647117!8, diff = 0
(21)base   E^2  000261.45247056654647117!8, diff = 0
(22)base   E^2  000271.45247056654647117!8, diff = 0
(23)base   E^2  000306.11004116013724517!8, diff = 0
(24)base   E^2  000316.11004116013724517!8, diff = 0
(25)base   E^2  000326.11004116013724517!8, diff = 0
(26)base   E^2  000336.11004116013724517!8, diff = 0
(27)base   E^2  000346.11004116013724517!8, diff = 0
(28)base   E^2  000356.11004116013724517!8, diff = 0
(29)base   E^2  000366.11004116013724517!8, diff = 0
(30)base   E^2  000403.20326522510254657!8, diff = 0
(31)base   E^2  000413.20326522510254657!8, diff = 0
(32)base   E^2  000423.2032652251025466!8, diff = 0
(33)base   E^2  000433.2032652251025462!8, diff = 0
(34)base   E^2  000443.2032652251025462!8, diff = 0
(35)base   E^2  000453.2032652251025462!8, diff = 0
(36)base   E^2  000463.2032652251025462!8, diff = 0
(37)base   E^2  000500.2721324572446422!8, diff = 0
(38)base   E^2  000510.2721324572446422!8, diff = 0
(39)base   E^2  000520.2721324572446422!8, diff = 0
(40)base   E^2  000530.2721324572446422!8, diff = 0
(41)base   E^2  000540.2721324572446422!8, diff = 0
(42)base   E^2  000550.2721324572446422!8, diff = 0
(43)base   E^2  000560.2721324572446422!8, diff = 0
(44)base   E^2  000570.2721324572446422!8, diff = 0
(45)base   E^2  000604.6560341206153372!8, diff = 0
(46)base   E^2  000614.6560341206153372!8, diff = 0
(47)base   E^2  000624.6560341206153372!8, diff = 0
(48)base   E^2  000634.6560341206153372!8, diff = 0
(49)base   E^2  000644.6560341206153372!8, diff = 0
(50)base   E^2  000654.6560341206153372!8, diff = 0
(51)base   E^2  000664.6560341206153372!8, diff = 0
(52)base   E^2  000702.0226561561663252!8, diff = 0
(53)base   E^2  000712.0226561561663252!8, diff = 0
(54)base   E^2  000722.0226561561663252!8, diff = 0
(55)base   E^2  001002.7113312143036536!8, diff = 0
(56)base   E^2  001012.7113312143036536!8, diff = 0
